"split","fold","threshold","specificity","sensitivity","fpr","tpr"
"training","Fold4",0.415703794406842,0.77027027027027,0.851485148514851,0.22972972972973,0.851485148514851
"training","Fold4",0.417598386142666,0.77027027027027,0.846534653465347,0.22972972972973,0.846534653465347
"training","Fold4",0.420105098133697,0.77027027027027,0.841584158415842,0.22972972972973,0.841584158415842
"training","Fold4",0.424268173748253,0.77027027027027,0.836633663366337,0.22972972972973,0.836633663366337
"training","Fold4",0.427471431117254,0.774774774774775,0.836633663366337,0.225225225225225,0.836633663366337
"training","Fold4",0.428237455066258,0.774774774774775,0.831683168316832,0.225225225225225,0.831683168316832
"training","Fold4",0.42999759149917,0.774774774774775,0.826732673267327,0.225225225225225,0.826732673267327
"training","Fold4",0.431257928280597,0.779279279279279,0.826732673267327,0.220720720720721,0.826732673267327
"training","Fold4",0.434023904142561,0.779279279279279,0.821782178217822,0.220720720720721,0.821782178217822
"training","Fold4",0.438740162209307,0.779279279279279,0.816831683168317,0.220720720720721,0.816831683168317
"training","Fold4",0.44150121094839,0.783783783783784,0.816831683168317,0.216216216216216,0.816831683168317
"training","Fold4",0.442312147454125,0.788288288288288,0.816831683168317,0.211711711711712,0.816831683168317
"training","Fold4",0.443278549364979,0.792792792792793,0.816831683168317,0.207207207207207,0.816831683168317
"training","Fold4",0.445814052238311,0.792792792792793,0.811881188118812,0.207207207207207,0.811881188118812
"training","Fold4",0.447578269971792,0.797297297297297,0.811881188118812,0.202702702702703,0.811881188118812
"training","Fold4",0.448617503646915,0.797297297297297,0.806930693069307,0.202702702702703,0.806930693069307
"training","Fold4",0.452113811058715,0.797297297297297,0.801980198019802,0.202702702702703,0.801980198019802
"training","Fold4",0.455349355550294,0.797297297297297,0.797029702970297,0.202702702702703,0.797029702970297
"training","Fold4",0.457235132648959,0.801801801801802,0.797029702970297,0.198198198198198,0.797029702970297
"training","Fold4",0.459912487897836,0.806306306306306,0.797029702970297,0.193693693693694,0.797029702970297
"training","Fold4",0.46483570986397,0.810810810810811,0.797029702970297,0.189189189189189,0.797029702970297
"training","Fold4",0.470069539927014,0.810810810810811,0.792079207920792,0.189189189189189,0.792079207920792
"training","Fold4",0.472770354393532,0.810810810810811,0.787128712871287,0.189189189189189,0.787128712871287
"training","Fold4",0.479714079814627,0.810810810810811,0.782178217821782,0.189189189189189,0.782178217821782
"training","Fold4",0.486560622418554,0.815315315315315,0.782178217821782,0.184684684684685,0.782178217821782
"training","Fold4",0.489851474206863,0.81981981981982,0.782178217821782,0.18018018018018,0.782178217821782
"training","Fold4",0.494118917795195,0.81981981981982,0.777227722772277,0.18018018018018,0.777227722772277
"training","Fold4",0.496105284928913,0.824324324324324,0.777227722772277,0.175675675675676,0.777227722772277
"training","Fold4",0.496537395226509,0.828828828828829,0.777227722772277,0.171171171171171,0.777227722772277
"training","Fold4",0.498624221990218,0.833333333333333,0.777227722772277,0.166666666666667,0.777227722772277
"training","Fold4",0.500755631112339,0.833333333333333,0.772277227722772,0.166666666666667,0.772277227722772
"training","Fold4",0.50429943167563,0.837837837837838,0.772277227722772,0.162162162162162,0.772277227722772
"training","Fold4",0.507867456396508,0.842342342342342,0.772277227722772,0.157657657657658,0.772277227722772
"training","Fold4",0.508520321941747,0.842342342342342,0.767326732673267,0.157657657657658,0.767326732673267
"training","Fold4",0.509501193532367,0.842342342342342,0.762376237623762,0.157657657657658,0.762376237623762
"training","Fold4",0.514251373331878,0.846846846846847,0.762376237623762,0.153153153153153,0.762376237623762
"training","Fold4",0.5224198194126,0.846846846846847,0.757425742574257,0.153153153153153,0.757425742574257
"training","Fold4",0.528386695897302,0.851351351351351,0.757425742574257,0.148648648648649,0.757425742574257
"training","Fold4",0.531335526597891,0.855855855855856,0.757425742574257,0.144144144144144,0.757425742574257
"training","Fold4",0.533487981739621,0.86036036036036,0.757425742574257,0.13963963963964,0.757425742574257
"training","Fold4",0.539005383693097,0.86036036036036,0.752475247524752,0.13963963963964,0.752475247524752
"training","Fold4",0.543751175202161,0.864864864864865,0.752475247524752,0.135135135135135,0.752475247524752
"training","Fold4",0.54566560738555,0.864864864864865,0.747524752475248,0.135135135135135,0.747524752475248
"training","Fold4",0.549160745512312,0.869369369369369,0.747524752475248,0.130630630630631,0.747524752475248
"training","Fold4",0.551986409547493,0.869369369369369,0.742574257425743,0.130630630630631,0.742574257425743
"training","Fold4",0.556057225277813,0.869369369369369,0.737623762376238,0.130630630630631,0.737623762376238
"training","Fold4",0.561101018247892,0.873873873873874,0.737623762376238,0.126126126126126,0.737623762376238
"training","Fold4",0.566537615159298,0.873873873873874,0.732673267326733,0.126126126126126,0.732673267326733
"training","Fold4",0.574619237425403,0.873873873873874,0.727722772277228,0.126126126126126,0.727722772277228
"training","Fold4",0.579329607422673,0.878378378378378,0.727722772277228,0.121621621621622,0.727722772277228
"training","Fold4",0.581214614654406,0.878378378378378,0.722772277227723,0.121621621621622,0.722772277227723
"training","Fold4",0.583447925554112,0.882882882882883,0.722772277227723,0.117117117117117,0.722772277227723
"training","Fold4",0.58544568991412,0.882882882882883,0.717821782178218,0.117117117117117,0.717821782178218
"training","Fold4",0.588042405314525,0.887387387387387,0.717821782178218,0.112612612612613,0.717821782178218
"training","Fold4",0.590137848716683,0.891891891891892,0.717821782178218,0.108108108108108,0.717821782178218
"training","Fold4",0.593733341781479,0.896396396396396,0.717821782178218,0.103603603603604,0.717821782178218
"training","Fold4",0.598755858746076,0.896396396396396,0.712871287128713,0.103603603603604,0.712871287128713
"training","Fold4",0.601729554310403,0.896396396396396,0.707920792079208,0.103603603603604,0.707920792079208
"training","Fold4",0.602888859778974,0.896396396396396,0.702970297029703,0.103603603603604,0.702970297029703
"training","Fold4",0.606326576800917,0.900900900900901,0.702970297029703,0.0990990990990991,0.702970297029703
"training","Fold4",0.612260280177353,0.905405405405405,0.702970297029703,0.0945945945945946,0.702970297029703
"training","Fold4",0.618009712813664,0.905405405405405,0.698019801980198,0.0945945945945946,0.698019801980198
"training","Fold4",0.620843248758611,0.90990990990991,0.698019801980198,0.0900900900900901,0.698019801980198
"training","Fold4",0.622503492668146,0.90990990990991,0.693069306930693,0.0900900900900901,0.693069306930693
"training","Fold4",0.625111218931785,0.914414414414414,0.693069306930693,0.0855855855855856,0.693069306930693
"training","Fold4",0.628227953038317,0.914414414414414,0.688118811881188,0.0855855855855856,0.688118811881188
"training","Fold4",0.630249034867233,0.914414414414414,0.683168316831683,0.0855855855855856,0.683168316831683
"training","Fold4",0.631522071980236,0.914414414414414,0.678217821782178,0.0855855855855856,0.678217821782178
"training","Fold4",0.634504747501668,0.918918918918919,0.678217821782178,0.081081081081081,0.678217821782178
"training","Fold4",0.64100859216574,0.923423423423423,0.678217821782178,0.0765765765765766,0.678217821782178
"training","Fold4",0.646871807243912,0.923423423423423,0.673267326732673,0.0765765765765766,0.673267326732673
"training","Fold4",0.650192203550132,0.923423423423423,0.668316831683168,0.0765765765765766,0.668316831683168
"training","Fold4",0.652487551154623,0.923423423423423,0.663366336633663,0.0765765765765766,0.663366336633663
"training","Fold4",0.65299619006947,0.927927927927928,0.663366336633663,0.0720720720720721,0.663366336633663
"training","Fold4",0.655970243541789,0.927927927927928,0.658415841584158,0.0720720720720721,0.658415841584158
"training","Fold4",0.65954431165499,0.927927927927928,0.653465346534653,0.0720720720720721,0.653465346534653
"training","Fold4",0.662385894899695,0.932432432432432,0.653465346534653,0.0675675675675675,0.653465346534653
"training","Fold4",0.665706396113506,0.932432432432432,0.648514851485149,0.0675675675675675,0.648514851485149
"training","Fold4",0.672135919209424,0.932432432432432,0.643564356435644,0.0675675675675675,0.643564356435644
"training","Fold4",0.682865864344041,0.932432432432432,0.638613861386139,0.0675675675675675,0.638613861386139
"training","Fold4",0.68883617035866,0.932432432432432,0.633663366336634,0.0675675675675675,0.633663366336634
"training","Fold4",0.689854256115711,0.932432432432432,0.628712871287129,0.0675675675675675,0.628712871287129
"training","Fold4",0.691682749013918,0.932432432432432,0.623762376237624,0.0675675675675675,0.623762376237624
"training","Fold4",0.693560523115747,0.936936936936937,0.623762376237624,0.0630630630630631,0.623762376237624
"training","Fold4",0.698444672778673,0.936936936936937,0.618811881188119,0.0630630630630631,0.618811881188119
"training","Fold4",0.706154392013095,0.936936936936937,0.613861386138614,0.0630630630630631,0.613861386138614
"training","Fold4",0.712173835291975,0.936936936936937,0.608910891089109,0.0630630630630631,0.608910891089109
"training","Fold4",0.71531480702505,0.941441441441441,0.608910891089109,0.0585585585585585,0.608910891089109
"training","Fold4",0.717187198648137,0.941441441441441,0.603960396039604,0.0585585585585585,0.603960396039604
"training","Fold4",0.720089885577874,0.945945945945946,0.603960396039604,0.0540540540540541,0.603960396039604
"training","Fold4",0.722096641079909,0.945945945945946,0.599009900990099,0.0540540540540541,0.599009900990099
"training","Fold4",0.727631311384319,0.945945945945946,0.594059405940594,0.0540540540540541,0.594059405940594
"training","Fold4",0.737573574326186,0.945945945945946,0.589108910891089,0.0540540540540541,0.589108910891089
"training","Fold4",0.744843704063855,0.945945945945946,0.584158415841584,0.0540540540540541,0.584158415841584
"training","Fold4",0.748978536918387,0.945945945945946,0.579207920792079,0.0540540540540541,0.579207920792079
"training","Fold4",0.750442115475456,0.945945945945946,0.574257425742574,0.0540540540540541,0.574257425742574
"training","Fold4",0.752042006441577,0.945945945945946,0.569306930693069,0.0540540540540541,0.569306930693069
"training","Fold4",0.75410253011506,0.945945945945946,0.564356435643564,0.0540540540540541,0.564356435643564
"training","Fold4",0.757298635689039,0.945945945945946,0.559405940594059,0.0540540540540541,0.559405940594059
"training","Fold4",0.760448277098258,0.945945945945946,0.554455445544555,0.0540540540540541,0.554455445544555
"training","Fold4",0.761263385864484,0.945945945945946,0.54950495049505,0.0540540540540541,0.54950495049505
"training","Fold4",0.761992021804014,0.945945945945946,0.544554455445545,0.0540540540540541,0.544554455445545
"training","Fold4",0.763648713872336,0.945945945945946,0.53960396039604,0.0540540540540541,0.53960396039604
"training","Fold4",0.765299057698726,0.95045045045045,0.53960396039604,0.0495495495495496,0.53960396039604
"training","Fold4",0.766428507353456,0.95045045045045,0.534653465346535,0.0495495495495496,0.534653465346535
"training","Fold4",0.767991175601286,0.95045045045045,0.52970297029703,0.0495495495495496,0.52970297029703
"training","Fold4",0.772943498154004,0.954954954954955,0.52970297029703,0.045045045045045,0.52970297029703
"training","Fold4",0.779919513561488,0.959459459459459,0.52970297029703,0.0405405405405406,0.52970297029703
"training","Fold4",0.783236744352338,0.959459459459459,0.524752475247525,0.0405405405405406,0.524752475247525
"training","Fold4",0.784194252043048,0.959459459459459,0.51980198019802,0.0405405405405406,0.51980198019802
"training","Fold4",0.789572599112728,0.959459459459459,0.514851485148515,0.0405405405405406,0.514851485148515
"training","Fold4",0.794828187015042,0.963963963963964,0.514851485148515,0.036036036036036,0.514851485148515
"training","Fold4",0.796618825992277,0.963963963963964,0.50990099009901,0.036036036036036,0.50990099009901
"training","Fold4",0.79947121992562,0.963963963963964,0.504950495049505,0.036036036036036,0.504950495049505
"training","Fold4",0.801077509545953,0.968468468468468,0.504950495049505,0.0315315315315315,0.504950495049505
"training","Fold4",0.802492736199846,0.968468468468468,0.5,0.0315315315315315,0.5
"training","Fold4",0.804115857012347,0.968468468468468,0.495049504950495,0.0315315315315315,0.495049504950495
"training","Fold4",0.805080733244736,0.972972972972973,0.495049504950495,0.027027027027027,0.495049504950495
"training","Fold4",0.806974774679095,0.972972972972973,0.49009900990099,0.027027027027027,0.49009900990099
"training","Fold4",0.811655244774143,0.972972972972973,0.485148514851485,0.027027027027027,0.485148514851485
"training","Fold4",0.815691323190423,0.972972972972973,0.48019801980198,0.027027027027027,0.48019801980198
"training","Fold4",0.816889172566674,0.977477477477477,0.48019801980198,0.0225225225225225,0.48019801980198
"training","Fold4",0.822479003614426,0.977477477477477,0.475247524752475,0.0225225225225225,0.475247524752475
"training","Fold4",0.828179753284053,0.977477477477477,0.47029702970297,0.0225225225225225,0.47029702970297
"training","Fold4",0.829468375971822,0.977477477477477,0.465346534653465,0.0225225225225225,0.465346534653465
"training","Fold4",0.832719286199228,0.977477477477477,0.46039603960396,0.0225225225225225,0.46039603960396
"training","Fold4",0.836951312506373,0.977477477477477,0.455445544554455,0.0225225225225225,0.455445544554455
"training","Fold4",0.842499871856493,0.977477477477477,0.450495049504951,0.0225225225225225,0.450495049504951
"training","Fold4",0.847098071840065,0.977477477477477,0.445544554455446,0.0225225225225225,0.445544554455446
"training","Fold4",0.848296299219,0.977477477477477,0.440594059405941,0.0225225225225225,0.440594059405941
"training","Fold4",0.848840126455593,0.977477477477477,0.435643564356436,0.0225225225225225,0.435643564356436
"training","Fold4",0.851466539679869,0.977477477477477,0.430693069306931,0.0225225225225225,0.430693069306931
"training","Fold4",0.854838579227992,0.977477477477477,0.425742574257426,0.0225225225225225,0.425742574257426
"training","Fold4",0.857584763097587,0.977477477477477,0.420792079207921,0.0225225225225225,0.420792079207921
"training","Fold4",0.86015470719673,0.977477477477477,0.415841584158416,0.0225225225225225,0.415841584158416
"training","Fold4",0.861404545912224,0.977477477477477,0.410891089108911,0.0225225225225225,0.410891089108911
"training","Fold4",0.862221960638827,0.977477477477477,0.405940594059406,0.0225225225225225,0.405940594059406
"training","Fold4",0.863812323289972,0.977477477477477,0.400990099009901,0.0225225225225225,0.400990099009901
"training","Fold4",0.865614607555444,0.977477477477477,0.396039603960396,0.0225225225225225,0.396039603960396
"training","Fold4",0.866265629919614,0.977477477477477,0.391089108910891,0.0225225225225225,0.391089108910891
"training","Fold4",0.866659807802403,0.977477477477477,0.386138613861386,0.0225225225225225,0.386138613861386
"training","Fold4",0.867676396209949,0.981981981981982,0.386138613861386,0.0180180180180181,0.386138613861386
"training","Fold4",0.86891100659537,0.981981981981982,0.381188118811881,0.0180180180180181,0.381188118811881
"training","Fold4",0.869564786244421,0.986486486486487,0.381188118811881,0.0135135135135135,0.381188118811881
"training","Fold4",0.870247887163454,0.986486486486487,0.376237623762376,0.0135135135135135,0.376237623762376
"training","Fold4",0.870678093022352,0.986486486486487,0.371287128712871,0.0135135135135135,0.371287128712871
"training","Fold4",0.872976549801853,0.986486486486487,0.366336633663366,0.0135135135135135,0.366336633663366
"training","Fold4",0.875608660247108,0.986486486486487,0.361386138613861,0.0135135135135135,0.361386138613861
"training","Fold4",0.877673028228834,0.986486486486487,0.356435643564356,0.0135135135135135,0.356435643564356
"training","Fold4",0.879467603575157,0.986486486486487,0.351485148514851,0.0135135135135135,0.351485148514851
"training","Fold4",0.880308499770213,0.986486486486487,0.346534653465347,0.0135135135135135,0.346534653465347
"training","Fold4",0.881626683117171,0.986486486486487,0.341584158415842,0.0135135135135135,0.341584158415842
"training","Fold4",0.883673384912896,0.986486486486487,0.336633663366337,0.0135135135135135,0.336633663366337
"training","Fold4",0.885193403277632,0.986486486486487,0.331683168316832,0.0135135135135135,0.331683168316832
"training","Fold4",0.886458753627088,0.986486486486487,0.326732673267327,0.0135135135135135,0.326732673267327
"training","Fold4",0.889011847749211,0.986486486486487,0.321782178217822,0.0135135135135135,0.321782178217822
"training","Fold4",0.890602585220455,0.986486486486487,0.316831683168317,0.0135135135135135,0.316831683168317
"training","Fold4",0.891037060878066,0.990990990990991,0.316831683168317,0.00900900900900903,0.316831683168317
"training","Fold4",0.892243830795709,0.990990990990991,0.311881188118812,0.00900900900900903,0.311881188118812
"training","Fold4",0.893536937611972,0.990990990990991,0.306930693069307,0.00900900900900903,0.306930693069307
"training","Fold4",0.895879687766034,0.990990990990991,0.301980198019802,0.00900900900900903,0.301980198019802
"training","Fold4",0.898265850160398,0.990990990990991,0.297029702970297,0.00900900900900903,0.297029702970297
"training","Fold4",0.898986534191621,0.990990990990991,0.292079207920792,0.00900900900900903,0.292079207920792
"training","Fold4",0.900126688986333,0.990990990990991,0.287128712871287,0.00900900900900903,0.287128712871287
"training","Fold4",0.901333232656931,0.990990990990991,0.282178217821782,0.00900900900900903,0.282178217821782
"training","Fold4",0.904381969325503,0.990990990990991,0.277227722772277,0.00900900900900903,0.277227722772277
"training","Fold4",0.907380772664897,0.990990990990991,0.272277227722772,0.00900900900900903,0.272277227722772
"training","Fold4",0.908331452285049,0.990990990990991,0.267326732673267,0.00900900900900903,0.267326732673267
"training","Fold4",0.910599791989713,0.990990990990991,0.262376237623762,0.00900900900900903,0.262376237623762
"training","Fold4",0.91267828795992,0.990990990990991,0.257425742574257,0.00900900900900903,0.257425742574257
"training","Fold4",0.913047742614515,0.990990990990991,0.252475247524752,0.00900900900900903,0.252475247524752
"training","Fold4",0.913185662202481,0.990990990990991,0.247524752475248,0.00900900900900903,0.247524752475248
"training","Fold4",0.913814758256581,0.990990990990991,0.242574257425743,0.00900900900900903,0.242574257425743
"training","Fold4",0.914329194283344,0.995495495495496,0.242574257425743,0.00450450450450446,0.242574257425743
"training","Fold4",0.91437808763616,0.995495495495496,0.237623762376238,0.00450450450450446,0.237623762376238
"training","Fold4",0.914829798190564,0.995495495495496,0.232673267326733,0.00450450450450446,0.232673267326733
"training","Fold4",0.915389948896097,0.995495495495496,0.227722772277228,0.00450450450450446,0.227722772277228
"training","Fold4",0.916561020562859,0.995495495495496,0.222772277227723,0.00450450450450446,0.222772277227723
"training","Fold4",0.917689988432865,0.995495495495496,0.217821782178218,0.00450450450450446,0.217821782178218
"training","Fold4",0.918665932745505,0.995495495495496,0.212871287128713,0.00450450450450446,0.212871287128713
"training","Fold4",0.920093225868799,0.995495495495496,0.207920792079208,0.00450450450450446,0.207920792079208
"training","Fold4",0.920819425040222,0.995495495495496,0.202970297029703,0.00450450450450446,0.202970297029703
"training","Fold4",0.921191270572295,0.995495495495496,0.198019801980198,0.00450450450450446,0.198019801980198
"training","Fold4",0.921634655597658,0.995495495495496,0.193069306930693,0.00450450450450446,0.193069306930693
"training","Fold4",0.922914672371236,0.995495495495496,0.188118811881188,0.00450450450450446,0.188118811881188
"training","Fold4",0.924087898694331,0.995495495495496,0.183168316831683,0.00450450450450446,0.183168316831683
"training","Fold4",0.924649340956252,0.995495495495496,0.178217821782178,0.00450450450450446,0.178217821782178
"training","Fold4",0.925131386371951,0.995495495495496,0.173267326732673,0.00450450450450446,0.173267326732673
"training","Fold4",0.927346918836957,0.995495495495496,0.168316831683168,0.00450450450450446,0.168316831683168
"training","Fold4",0.929528490657867,0.995495495495496,0.163366336633663,0.00450450450450446,0.163366336633663
"training","Fold4",0.929752926969025,0.995495495495496,0.158415841584158,0.00450450450450446,0.158415841584158
"training","Fold4",0.930338555867978,0.995495495495496,0.153465346534653,0.00450450450450446,0.153465346534653
"training","Fold4",0.931028874327025,0.995495495495496,0.148514851485149,0.00450450450450446,0.148514851485149
"training","Fold4",0.93192091100733,0.995495495495496,0.143564356435644,0.00450450450450446,0.143564356435644
"training","Fold4",0.933286422401163,0.995495495495496,0.138613861386139,0.00450450450450446,0.138613861386139
"training","Fold4",0.934957476899389,0.995495495495496,0.133663366336634,0.00450450450450446,0.133663366336634
"training","Fold4",0.936391378690838,0.995495495495496,0.128712871287129,0.00450450450450446,0.128712871287129
"training","Fold4",0.937696643916922,0.995495495495496,0.123762376237624,0.00450450450450446,0.123762376237624
"training","Fold4",0.939967804995013,0.995495495495496,0.118811881188119,0.00450450450450446,0.118811881188119
"training","Fold4",0.942471068011544,0.995495495495496,0.113861386138614,0.00450450450450446,0.113861386138614
"training","Fold4",0.944019978292467,0.995495495495496,0.108910891089109,0.00450450450450446,0.108910891089109
"training","Fold4",0.94551578406223,1,0.108910891089109,0,0.108910891089109
"training","Fold4",0.946954111371948,1,0.103960396039604,0,0.103960396039604
"training","Fold4",0.9477596188457,1,0.099009900990099,0,0.099009900990099
"training","Fold4",0.948523462704478,1,0.0940594059405941,0,0.0940594059405941
"training","Fold4",0.949616583359851,1,0.0891089108910891,0,0.0891089108910891
"training","Fold4",0.950317296962062,1,0.0841584158415842,0,0.0841584158415842
"training","Fold4",0.951012974285654,1,0.0792079207920792,0,0.0792079207920792
"training","Fold4",0.952553343226402,1,0.0742574257425743,0,0.0742574257425743
"training","Fold4",0.953993327189905,1,0.0693069306930693,0,0.0693069306930693
"training","Fold4",0.955291974983393,1,0.0643564356435644,0,0.0643564356435644
"training","Fold4",0.956162348063697,1,0.0594059405940594,0,0.0594059405940594
"training","Fold4",0.95673147598337,1,0.0544554455445545,0,0.0544554455445545
"training","Fold4",0.957782538177149,1,0.0495049504950495,0,0.0495049504950495
"training","Fold4",0.95936678366408,1,0.0445544554455446,0,0.0445544554455446
"training","Fold4",0.962597147839964,1,0.0396039603960396,0,0.0396039603960396
"training","Fold4",0.965231477529567,1,0.0346534653465347,0,0.0346534653465347
"training","Fold4",0.965924409476465,1,0.0297029702970297,0,0.0297029702970297
"training","Fold4",0.966765102398937,1,0.0247524752475248,0,0.0247524752475248
"training","Fold4",0.97038950072067,1,0.0198019801980198,0,0.0198019801980198
"training","Fold4",0.975287473028457,1,0.0148514851485149,0,0.0148514851485149
"training","Fold4",0.980433496183504,1,0.0099009900990099,0,0.0099009900990099
"training","Fold4",0.984107525105086,1,0.00495049504950495,0,0.00495049504950495
"training","Fold4",Inf,1,0,0,0
"training","Fold5",-Inf,0,1,1,1
"training","Fold5",0.0248546256362922,0.0045045045045045,1,0.995495495495496,1
"training","Fold5",0.0283955390190959,0.00900900900900901,1,0.990990990990991,1
"training","Fold5",0.0303265006350115,0.0135135135135135,1,0.986486486486487,1
"training","Fold5",0.0322451622563779,0.018018018018018,1,0.981981981981982,1
"training","Fold5",0.0323873794611646,0.0225225225225225,1,0.977477477477477,1
"training","Fold5",0.0333157394756057,0.027027027027027,1,0.972972972972973,1
"training","Fold5",0.0350999387187167,0.0315315315315315,1,0.968468468468468,1
"training","Fold5",0.0370698804219429,0.036036036036036,1,0.963963963963964,1
"training","Fold5",0.0388318033834849,0.0405405405405405,1,0.959459459459459,1
"training","Fold5",0.04008533348751,0.045045045045045,1,0.954954954954955,1
"training","Fold5",0.0410490696935131,0.0495495495495495,1,0.95045045045045,1
"training","Fold5",0.0415598925699355,0.0540540540540541,1,0.945945945945946,1
"training","Fold5",0.0435048530738171,0.0585585585585586,1,0.941441441441441,1
"training","Fold5",0.0458779063593749,0.0630630630630631,1,0.936936936936937,1
"training","Fold5",0.04641088425514,0.0675675675675676,1,0.932432432432432,1
"training","Fold5",0.0466215855769005,0.0720720720720721,1,0.927927927927928,1
"training","Fold5",0.0481593153645481,0.0765765765765766,1,0.923423423423423,1
"training","Fold5",0.0495773094747872,0.0810810810810811,1,0.918918918918919,1
"training","Fold5",0.0497847287418926,0.0855855855855856,1,0.914414414414414,1
"training","Fold5",0.0502298471498785,0.0855855855855856,0.995049504950495,0.914414414414414,0.995049504950495
"training","Fold5",0.0515565384282525,0.0900900900900901,0.995049504950495,0.90990990990991,0.995049504950495
"training","Fold5",0.0537581198105948,0.0945945945945946,0.995049504950495,0.905405405405405,0.995049504950495
"training","Fold5",0.0555954156039373,0.0990990990990991,0.995049504950495,0.900900900900901,0.995049504950495
"training","Fold5",0.0588539108981802,0.103603603603604,0.995049504950495,0.896396396396396,0.995049504950495
"training","Fold5",0.062396414147107,0.108108108108108,0.995049504950495,0.891891891891892,0.995049504950495
"training","Fold5",0.0634011746451573,0.112612612612613,0.995049504950495,0.887387387387387,0.995049504950495
"training","Fold5",0.0646882982714716,0.117117117117117,0.995049504950495,0.882882882882883,0.995049504950495
"training","Fold5",0.0665742254055595,0.121621621621622,0.995049504950495,0.878378378378378,0.995049504950495
"training","Fold5",0.068603106675004,0.126126126126126,0.995049504950495,0.873873873873874,0.995049504950495
"training","Fold5",0.0701232543780426,0.130630630630631,0.995049504950495,0.869369369369369,0.995049504950495
"training","Fold5",0.0707192965362155,0.135135135135135,0.995049504950495,0.864864864864865,0.995049504950495
"training","Fold5",0.0714382558980407,0.13963963963964,0.995049504950495,0.86036036036036,0.995049504950495
"training","Fold5",0.0730531822361938,0.144144144144144,0.995049504950495,0.855855855855856,0.995049504950495
"training","Fold5",0.0771898668945686,0.148648648648649,0.995049504950495,0.851351351351351,0.995049504950495
"training","Fold5",0.0800077605405728,0.153153153153153,0.995049504950495,0.846846846846847,0.995049504950495
"training","Fold5",0.0802605728398929,0.153153153153153,0.99009900990099,0.846846846846847,0.99009900990099
"training","Fold5",0.0811767029662087,0.153153153153153,0.985148514851485,0.846846846846847,0.985148514851485
"training","Fold5",0.0820481823326124,0.157657657657658,0.985148514851485,0.842342342342342,0.985148514851485
"training","Fold5",0.0823940262896582,0.162162162162162,0.985148514851485,0.837837837837838,0.985148514851485
"training","Fold5",0.0838871154277619,0.166666666666667,0.985148514851485,0.833333333333333,0.985148514851485
"training","Fold5",0.0856984160688297,0.171171171171171,0.985148514851485,0.828828828828829,0.985148514851485
"training","Fold5",0.0871793935842473,0.175675675675676,0.985148514851485,0.824324324324324,0.985148514851485
"training","Fold5",0.0882731767990756,0.18018018018018,0.985148514851485,0.81981981981982,0.985148514851485
"training","Fold5",0.0886758061711915,0.184684684684685,0.985148514851485,0.815315315315315,0.985148514851485
"training","Fold5",0.0892439531977739,0.189189189189189,0.985148514851485,0.810810810810811,0.985148514851485
"training","Fold5",0.0899243631644443,0.193693693693694,0.985148514851485,0.806306306306306,0.985148514851485
"training","Fold5",0.0904211594424804,0.198198198198198,0.985148514851485,0.801801801801802,0.985148514851485
"training","Fold5",0.0906092106503465,0.202702702702703,0.985148514851485,0.797297297297297,0.985148514851485
"training","Fold5",0.0913191103149315,0.202702702702703,0.98019801980198,0.797297297297297,0.98019801980198
"training","Fold5",0.0924688405997066,0.207207207207207,0.98019801980198,0.792792792792793,0.98019801980198
"training","Fold5",0.0934580102158215,0.211711711711712,0.98019801980198,0.788288288288288,0.98019801980198
"training","Fold5",0.0943510936268338,0.216216216216216,0.98019801980198,0.783783783783784,0.98019801980198
"training","Fold5",0.0952173986103751,0.220720720720721,0.98019801980198,0.779279279279279,0.98019801980198
"training","Fold5",0.096198003906343,0.225225225225225,0.98019801980198,0.774774774774775,0.98019801980198
"training","Fold5",0.0969525090530225,0.22972972972973,0.98019801980198,0.77027027027027,0.98019801980198
"training","Fold5",0.097777314835254,0.234234234234234,0.98019801980198,0.765765765765766,0.98019801980198
"training","Fold5",0.0988148307770174,0.238738738738739,0.98019801980198,0.761261261261261,0.98019801980198
"training","Fold5",0.0998114123663492,0.243243243243243,0.98019801980198,0.756756756756757,0.98019801980198
"training","Fold5",0.10066862786003,0.247747747747748,0.98019801980198,0.752252252252252,0.98019801980198
"training","Fold5",0.100962475922861,0.252252252252252,0.98019801980198,0.747747747747748,0.98019801980198
"training","Fold5",0.101597201741497,0.256756756756757,0.98019801980198,0.743243243243243,0.98019801980198
"training","Fold5",0.10252865162022,0.261261261261261,0.98019801980198,0.738738738738739,0.98019801980198
"training","Fold5",0.103456222837997,0.265765765765766,0.98019801980198,0.734234234234234,0.98019801980198
"training","Fold5",0.104165166147303,0.27027027027027,0.98019801980198,0.72972972972973,0.98019801980198
"training","Fold5",0.104999672230354,0.274774774774775,0.98019801980198,0.725225225225225,0.98019801980198
"training","Fold5",0.106715383662053,0.274774774774775,0.975247524752475,0.725225225225225,0.975247524752475
"training","Fold5",0.108075046533344,0.279279279279279,0.975247524752475,0.720720720720721,0.975247524752475
"training","Fold5",0.109247441437904,0.283783783783784,0.975247524752475,0.716216216216216,0.975247524752475
"training","Fold5",0.110394327190183,0.288288288288288,0.975247524752475,0.711711711711712,0.975247524752475
"training","Fold5",0.111320989514707,0.292792792792793,0.975247524752475,0.707207207207207,0.975247524752475
"training","Fold5",0.112352830347009,0.297297297297297,0.975247524752475,0.702702702702703,0.975247524752475
"training","Fold5",0.112917772278203,0.301801801801802,0.975247524752475,0.698198198198198,0.975247524752475
